"","choice","id","pf1","pf2","pf3","pf4","cl1","cl2","cl3","cl4","loc1","loc2","loc3","loc4","wk1","wk2","wk3","wk4","tod1","tod2","tod3","tod4","seas1","seas2","seas3","seas4"
"3662",2,307,0,9,7,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"3663",3,307,0,9,7,0,1,5,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
"3664",4,308,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3665",4,308,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"3666",2,308,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3667",2,308,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"3668",2,308,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"3669",1,308,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
"3670",1,308,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3671",1,308,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"3672",4,308,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"3673",3,308,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"3674",4,308,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"3675",2,308,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"3676",1,309,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3677",1,309,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"3678",2,309,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
"3679",3,309,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"3680",4,309,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"3681",4,309,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"3682",4,309,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"3683",1,309,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3684",3,309,0,0,9,7,5,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"3685",2,309,0,0,7,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"3686",1,309,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"3687",3,309,0,7,9,0,1,5,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
"3688",3,310,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3689",4,310,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"3690",1,310,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"3691",3,310,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"3692",4,310,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"3693",2,310,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3694",3,310,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3695",4,310,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"3696",4,310,0,9,7,0,0,1,5,5,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"3697",1,310,7,0,9,0,0,5,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"3698",4,310,0,9,7,0,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"3699",3,310,0,9,7,0,1,5,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
"3700",1,311,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"3701",4,311,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"3702",3,311,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3703",1,311,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
"3704",4,311,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3705",3,311,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"3706",4,311,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
"3707",3,311,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"3708",4,311,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"3709",4,311,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"3710",4,311,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"3711",3,311,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3712",2,312,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"3713",2,312,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3714",2,312,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"3715",1,312,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3716",1,312,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"3717",4,312,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3718",3,312,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"3719",2,312,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"3720",2,312,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3721",2,312,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"3722",1,312,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3723",1,313,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"3724",3,313,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3725",1,313,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"3726",4,313,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3727",1,313,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"3728",1,313,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3729",4,313,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"3730",2,313,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"3731",2,313,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3732",2,313,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"3733",1,313,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3734",3,313,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3735",3,314,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"3736",3,314,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3737",3,314,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"3738",3,314,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3739",2,314,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"3740",4,314,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3741",1,314,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"3742",3,314,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"3743",2,314,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3744",2,314,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"3745",4,314,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3746",3,314,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3747",1,315,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"3748",4,315,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"3749",4,315,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3750",4,315,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
"3751",2,315,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3752",1,315,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"3753",4,315,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
"3754",3,315,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"3755",1,315,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"3756",3,315,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"3757",4,315,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"3758",3,315,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3759",2,316,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3760",3,316,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"3761",2,316,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3762",2,316,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"3763",4,316,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"3764",2,316,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
"3765",1,316,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3766",1,316,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"3767",4,316,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"3768",1,316,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"3769",4,316,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"3770",2,316,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"3771",3,317,9,7,0,0,5,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"3772",4,317,0,0,9,7,1,5,5,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3773",2,317,0,7,9,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"3774",3,317,9,0,7,0,1,5,0,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"3775",2,317,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3776",1,317,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"3777",4,317,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"3778",2,317,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"3779",4,317,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"3780",2,317,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3781",3,317,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3782",2,317,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"3783",2,318,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3784",3,318,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"3785",4,318,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
"3786",3,318,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"3787",1,318,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"3788",3,318,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"3789",4,318,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"3790",3,318,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3791",4,318,0,0,9,7,5,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"3792",2,318,0,0,7,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"3793",4,318,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"3794",1,318,0,7,9,0,1,5,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
"3795",1,319,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"3796",4,319,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3797",2,319,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"3798",2,319,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"3799",2,319,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3800",2,319,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"3801",1,319,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3802",2,319,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3803",3,319,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"3804",1,319,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3805",2,319,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"3806",3,319,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
"3807",1,320,0,9,0,7,5,0,1,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"3808",3,320,0,7,0,9,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3809",2,320,0,7,0,0,1,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"3810",4,320,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3811",1,320,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"3812",3,320,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3813",3,320,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"3814",1,320,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"3815",2,320,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3816",2,320,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"3817",2,320,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3818",1,320,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3819",1,321,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"3820",4,321,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3821",3,321,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"3822",4,321,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"3823",4,321,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3824",2,321,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"3825",2,321,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3826",1,321,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3827",1,321,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"3828",1,321,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3829",2,321,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"3830",2,321,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
"3831",1,322,7,0,0,9,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"3832",3,322,0,0,9,7,5,5,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3833",3,322,0,7,9,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"3834",1,322,9,7,0,0,1,1,0,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"3835",2,322,0,7,0,9,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3836",2,322,0,7,0,9,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"3837",2,322,7,9,0,0,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"3838",1,322,9,7,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"3839",1,322,0,0,9,9,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"3840",3,322,9,7,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3841",2,322,0,9,0,7,1,0,0,5,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"3842",2,322,0,9,7,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
"3843",1,323,9,7,0,0,5,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"3844",3,323,0,0,9,7,1,5,5,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"3845",4,323,0,7,9,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"3846",2,323,9,0,7,0,1,5,0,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"3847",2,323,9,0,0,7,5,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3848",1,323,0,0,9,7,0,5,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"3849",1,323,0,9,0,7,1,5,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"3850",1,323,9,0,0,7,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"3851",3,323,0,0,9,7,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"3852",2,323,7,0,0,9,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3853",3,323,9,0,7,0,5,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3854",3,323,9,7,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"3855",1,324,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"3856",4,324,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
"3857",2,324,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3858",3,324,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"3859",2,324,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"3860",2,324,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"3861",2,324,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"3862",3,324,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"3863",4,324,0,9,0,0,0,1,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"3864",1,324,9,0,7,0,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"3865",3,324,7,0,0,9,1,0,5,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"3866",2,324,0,0,7,9,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"3867",4,325,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3868",2,325,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"3869",2,325,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3870",1,325,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"3871",3,325,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"3872",1,325,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
"3873",1,325,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3874",1,325,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"3875",4,325,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"3876",3,325,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"3877",4,325,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"3878",1,325,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"3879",3,326,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3880",2,326,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"3881",2,326,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3882",1,326,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"3883",3,326,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"3884",1,326,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
"3885",2,326,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"3886",1,326,7,0,0,9,5,1,5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"3887",4,326,0,0,9,7,0,1,0,5,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
"3888",3,326,0,0,9,7,5,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"3889",1,326,9,0,0,7,5,0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"3890",1,326,9,7,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"3891",2,327,0,7,0,9,0,5,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"3892",4,327,7,0,0,9,5,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
"3893",3,327,9,0,7,0,1,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"3894",1,327,7,9,0,0,5,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
"3895",1,327,7,9,0,0,5,1,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"3896",2,327,7,9,0,0,0,5,1,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
"3897",1,327,9,7,0,0,5,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
"3898",2,327,0,9,7,0,1,1,0,5,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"3899",4,327,0,9,0,7,0,1,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"3900",4,327,0,9,0,7,0,0,1,5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"3901",4,327,0,9,0,7,5,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"3902",2,327,9,7,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
"3903",4,328,9,0,0,7,0,0,1,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
"3904",4,328,0,7,0,9,0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"3905",1,328,0,9,0,7,1,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3906",2,328,9,7,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"3907",2,328,0,7,9,0,0,1,5,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"3908",4,328,9,0,7,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
"3909",2,328,7,0,0,9,0,0,5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
