"","alt","choice","price","mincost","extras","network","sms","design","complexity"
"10491",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10492",2,0,100,100,"camera","other",0.23,"trendy","no"
"10493",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10494",2,0,100,100,"camera","other",0.23,"trendy","no"
"10495",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10496",2,0,100,100,"camera","other",0.23,"trendy","no"
"10497",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10498",2,0,100,100,"camera","other",0.23,"trendy","no"
"10499",1,1,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10500",2,0,100,100,"camera","other",0.23,"trendy","no"
"10501",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10502",2,1,100,100,"camera","other",0.23,"trendy","no"
"10503",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10504",2,1,100,100,"camera","other",0.23,"trendy","no"
"10505",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10506",2,1,100,100,"camera","other",0.23,"trendy","no"
"10507",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10508",2,1,100,100,"camera","other",0.23,"trendy","no"
"10509",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10510",2,1,100,100,"camera","other",0.23,"trendy","no"
"10511",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10512",2,1,100,100,"camera","other",0.23,"trendy","no"
"10513",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10514",2,1,100,100,"camera","other",0.23,"trendy","no"
"10515",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10516",2,1,100,100,"camera","other",0.23,"trendy","no"
"10517",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10518",2,1,100,100,"camera","other",0.23,"trendy","no"
"10519",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10520",2,1,100,100,"camera","other",0.23,"trendy","no"
"10521",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10522",2,1,100,100,"camera","other",0.23,"trendy","no"
"10523",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10524",2,1,100,100,"camera","other",0.23,"trendy","no"
"10525",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10526",2,1,100,100,"camera","other",0.23,"trendy","no"
"10527",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10528",2,1,100,100,"camera","other",0.23,"trendy","no"
"10529",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10530",2,1,100,100,"camera","other",0.23,"trendy","no"
"10531",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10532",2,1,100,100,"camera","other",0.23,"trendy","no"
"10533",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10534",2,1,100,100,"camera","other",0.23,"trendy","no"
"10535",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10536",2,1,100,100,"camera","other",0.23,"trendy","no"
"10537",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10538",2,1,100,100,"camera","other",0.23,"trendy","no"
"10539",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10540",2,1,100,100,"camera","other",0.23,"trendy","no"
"10541",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10542",2,1,100,100,"camera","other",0.23,"trendy","no"
"10543",1,0,135,135,"internet","KPNVodafone",0.17,"basic","yes"
"10544",2,1,100,100,"camera","other",0.23,"trendy","no"
"10545",1,1,170,170,"games","other",0.17,"trendy","no"
"10546",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10547",1,1,170,170,"games","other",0.17,"trendy","no"
"10548",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10549",1,1,170,170,"games","other",0.17,"trendy","no"
"10550",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10551",1,1,170,170,"games","other",0.17,"trendy","no"
"10552",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10553",1,0,170,170,"games","other",0.17,"trendy","no"
"10554",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10555",1,0,170,170,"games","other",0.17,"trendy","no"
"10556",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10557",1,0,170,170,"games","other",0.17,"trendy","no"
"10558",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10559",1,0,170,170,"games","other",0.17,"trendy","no"
"10560",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10561",1,0,170,170,"games","other",0.17,"trendy","no"
"10562",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10563",1,0,170,170,"games","other",0.17,"trendy","no"
"10564",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10565",1,0,170,170,"games","other",0.17,"trendy","no"
"10566",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10567",1,0,170,170,"games","other",0.17,"trendy","no"
"10568",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10569",1,0,170,170,"games","other",0.17,"trendy","no"
"10570",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10571",1,0,170,170,"games","other",0.17,"trendy","no"
"10572",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10573",1,0,170,170,"games","other",0.17,"trendy","no"
"10574",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10575",1,0,170,170,"games","other",0.17,"trendy","no"
"10576",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10577",1,0,170,170,"games","other",0.17,"trendy","no"
"10578",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10579",1,0,170,170,"games","other",0.17,"trendy","no"
"10580",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10581",1,0,170,170,"games","other",0.17,"trendy","no"
"10582",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10583",1,0,170,170,"games","other",0.17,"trendy","no"
"10584",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10585",1,0,170,170,"games","other",0.17,"trendy","no"
"10586",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10587",1,0,170,170,"games","other",0.17,"trendy","no"
"10588",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10589",1,0,170,170,"games","other",0.17,"trendy","no"
"10590",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10591",1,0,170,170,"games","other",0.17,"trendy","no"
"10592",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10593",1,0,170,170,"games","other",0.17,"trendy","no"
"10594",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10595",1,0,170,170,"games","other",0.17,"trendy","no"
"10596",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10597",1,0,170,170,"games","other",0.17,"trendy","no"
"10598",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10599",1,0,170,170,"games","other",0.17,"trendy","no"
"10600",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10601",1,0,170,170,"games","other",0.17,"trendy","no"
"10602",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10603",1,0,170,170,"games","other",0.17,"trendy","no"
"10604",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10605",1,0,170,170,"games","other",0.17,"trendy","no"
"10606",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10607",1,0,170,170,"games","other",0.17,"trendy","no"
"10608",2,1,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10609",1,1,135,135,"camera","other",0.23,"trendy","no"
"10610",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10611",1,1,135,135,"camera","other",0.23,"trendy","no"
"10612",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10613",1,1,135,135,"camera","other",0.23,"trendy","no"
"10614",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10615",1,1,135,135,"camera","other",0.23,"trendy","no"
"10616",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10617",1,1,135,135,"camera","other",0.23,"trendy","no"
"10618",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10619",1,1,135,135,"camera","other",0.23,"trendy","no"
"10620",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10621",1,1,135,135,"camera","other",0.23,"trendy","no"
"10622",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10623",1,1,135,135,"camera","other",0.23,"trendy","no"
"10624",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10625",1,1,135,135,"camera","other",0.23,"trendy","no"
"10626",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10627",1,1,135,135,"camera","other",0.23,"trendy","no"
"10628",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10629",1,1,135,135,"camera","other",0.23,"trendy","no"
"10630",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10631",1,1,135,135,"camera","other",0.23,"trendy","no"
"10632",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10633",1,1,135,135,"camera","other",0.23,"trendy","no"
"10634",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10635",1,1,135,135,"camera","other",0.23,"trendy","no"
"10636",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10637",1,1,135,135,"camera","other",0.23,"trendy","no"
"10638",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10639",1,1,135,135,"camera","other",0.23,"trendy","no"
"10640",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10641",1,1,135,135,"camera","other",0.23,"trendy","no"
"10642",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10643",1,1,135,135,"camera","other",0.23,"trendy","no"
"10644",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10645",1,1,135,135,"camera","other",0.23,"trendy","no"
"10646",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10647",1,1,135,135,"camera","other",0.23,"trendy","no"
"10648",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10649",1,1,135,135,"camera","other",0.23,"trendy","no"
"10650",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10651",1,1,135,135,"camera","other",0.23,"trendy","no"
"10652",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10653",1,1,135,135,"camera","other",0.23,"trendy","no"
"10654",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10655",1,1,135,135,"camera","other",0.23,"trendy","no"
"10656",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10657",1,1,135,135,"camera","other",0.23,"trendy","no"
"10658",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10659",1,1,135,135,"camera","other",0.23,"trendy","no"
"10660",2,0,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10661",1,0,135,135,"camera","other",0.23,"trendy","no"
"10662",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10663",1,0,135,135,"camera","other",0.23,"trendy","no"
"10664",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10665",1,0,135,135,"camera","other",0.23,"trendy","no"
"10666",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10667",1,0,135,135,"camera","other",0.23,"trendy","no"
"10668",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10669",1,0,135,135,"camera","other",0.23,"trendy","no"
"10670",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10671",1,0,135,135,"camera","other",0.23,"trendy","no"
"10672",2,1,170,170,"internet","KPNVodafone",0.17,"trendy","no"
"10673",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10674",2,0,170,100,"internet","other",0.17,"basic","no"
"10675",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10676",2,0,170,100,"internet","other",0.17,"basic","no"
"10677",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10678",2,0,170,100,"internet","other",0.17,"basic","no"
"10679",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10680",2,0,170,100,"internet","other",0.17,"basic","no"
"10681",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10682",2,0,170,100,"internet","other",0.17,"basic","no"
"10683",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10684",2,0,170,100,"internet","other",0.17,"basic","no"
"10685",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10686",2,0,170,100,"internet","other",0.17,"basic","no"
"10687",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10688",2,0,170,100,"internet","other",0.17,"basic","no"
"10689",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10690",2,0,170,100,"internet","other",0.17,"basic","no"
"10691",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10692",2,0,170,100,"internet","other",0.17,"basic","no"
"10693",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10694",2,0,170,100,"internet","other",0.17,"basic","no"
"10695",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10696",2,0,170,100,"internet","other",0.17,"basic","no"
"10697",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10698",2,0,170,100,"internet","other",0.17,"basic","no"
"10699",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10700",2,0,170,100,"internet","other",0.17,"basic","no"
"10701",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10702",2,0,170,100,"internet","other",0.17,"basic","no"
"10703",1,1,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10704",2,0,170,100,"internet","other",0.17,"basic","no"
"10705",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10706",2,1,170,100,"internet","other",0.17,"basic","no"
"10707",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10708",2,1,170,100,"internet","other",0.17,"basic","no"
"10709",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10710",2,1,170,100,"internet","other",0.17,"basic","no"
"10711",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10712",2,1,170,100,"internet","other",0.17,"basic","no"
"10713",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10714",2,1,170,100,"internet","other",0.17,"basic","no"
"10715",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10716",2,1,170,100,"internet","other",0.17,"basic","no"
"10717",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10718",2,1,170,100,"internet","other",0.17,"basic","no"
"10719",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10720",2,1,170,100,"internet","other",0.17,"basic","no"
"10721",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10722",2,1,170,100,"internet","other",0.17,"basic","no"
"10723",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10724",2,1,170,100,"internet","other",0.17,"basic","no"
"10725",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10726",2,1,170,100,"internet","other",0.17,"basic","no"
"10727",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10728",2,1,170,100,"internet","other",0.17,"basic","no"
"10729",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10730",2,1,170,100,"internet","other",0.17,"basic","no"
"10731",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10732",2,1,170,100,"internet","other",0.17,"basic","no"
"10733",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10734",2,1,170,100,"internet","other",0.17,"basic","no"
"10735",1,0,135,170,"games","KPNVodafone",0.23,"trendy","no"
"10736",2,1,170,100,"internet","other",0.17,"basic","no"
"10737",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10738",2,0,170,135,"internet","other",0.23,"trendy","no"
"10739",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10740",2,0,170,135,"internet","other",0.23,"trendy","no"
"10741",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10742",2,0,170,135,"internet","other",0.23,"trendy","no"
"10743",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10744",2,0,170,135,"internet","other",0.23,"trendy","no"
"10745",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10746",2,0,170,135,"internet","other",0.23,"trendy","no"
"10747",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10748",2,0,170,135,"internet","other",0.23,"trendy","no"
"10749",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10750",2,0,170,135,"internet","other",0.23,"trendy","no"
"10751",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10752",2,0,170,135,"internet","other",0.23,"trendy","no"
"10753",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10754",2,0,170,135,"internet","other",0.23,"trendy","no"
"10755",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10756",2,0,170,135,"internet","other",0.23,"trendy","no"
"10757",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10758",2,0,170,135,"internet","other",0.23,"trendy","no"
"10759",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10760",2,0,170,135,"internet","other",0.23,"trendy","no"
"10761",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10762",2,0,170,135,"internet","other",0.23,"trendy","no"
"10763",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10764",2,0,170,135,"internet","other",0.23,"trendy","no"
"10765",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10766",2,0,170,135,"internet","other",0.23,"trendy","no"
"10767",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10768",2,0,170,135,"internet","other",0.23,"trendy","no"
"10769",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10770",2,0,170,135,"internet","other",0.23,"trendy","no"
"10771",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10772",2,0,170,135,"internet","other",0.23,"trendy","no"
"10773",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10774",2,0,170,135,"internet","other",0.23,"trendy","no"
"10775",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10776",2,0,170,135,"internet","other",0.23,"trendy","no"
"10777",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10778",2,0,170,135,"internet","other",0.23,"trendy","no"
"10779",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10780",2,0,170,135,"internet","other",0.23,"trendy","no"
"10781",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10782",2,0,170,135,"internet","other",0.23,"trendy","no"
"10783",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10784",2,0,170,135,"internet","other",0.23,"trendy","no"
"10785",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10786",2,0,170,135,"internet","other",0.23,"trendy","no"
"10787",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10788",2,0,170,135,"internet","other",0.23,"trendy","no"
"10789",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10790",2,0,170,135,"internet","other",0.23,"trendy","no"
"10791",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10792",2,0,170,135,"internet","other",0.23,"trendy","no"
"10793",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10794",2,0,170,135,"internet","other",0.23,"trendy","no"
"10795",1,1,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10796",2,0,170,135,"internet","other",0.23,"trendy","no"
"10797",1,0,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10798",2,1,170,135,"internet","other",0.23,"trendy","no"
"10799",1,0,100,100,"camera","KPNVodafone",0.17,"basic","yes"
"10800",2,1,170,135,"internet","other",0.23,"trendy","no"
"10801",1,1,100,100,"internet","other",0.17,"trendy","no"
"10802",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10803",1,1,100,100,"internet","other",0.17,"trendy","no"
"10804",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10805",1,1,100,100,"internet","other",0.17,"trendy","no"
"10806",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10807",1,1,100,100,"internet","other",0.17,"trendy","no"
"10808",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10809",1,1,100,100,"internet","other",0.17,"trendy","no"
"10810",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10811",1,1,100,100,"internet","other",0.17,"trendy","no"
"10812",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10813",1,1,100,100,"internet","other",0.17,"trendy","no"
"10814",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10815",1,1,100,100,"internet","other",0.17,"trendy","no"
"10816",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10817",1,1,100,100,"internet","other",0.17,"trendy","no"
"10818",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
"10819",1,1,100,100,"internet","other",0.17,"trendy","no"
"10820",2,0,135,135,"camera","KPNVodafone",0.23,"basic","no"
